animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
3760,Ascendance of a Bookworm Season 2,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,TV,2020,8.2,12,https://myanimelist.net/anime/40815,True,https://cdn.myanimelist.net/images/anime/1464/107998.jpg,['Fantasy'],"['age transformation', 'alternative world', 'apprenticeship', 'based on a light novel', 'cheats', 'chibi', 'class struggle', 'comedy', 'coming of age', 'corrupt church', 'daily life', 'drama', 'economics', 'family life', 'fantasy', 'fantasy world', 'female protagonist', ""following one's dream"", 'found family', 'historical', 'intact family', 'isekai', 'japanese production', 'josei', 'knight', 'magic', 'medieval', 'middle ages', 'modern knowledge', 'nobleman', 'novel', 'orphan', 'person in a strange world', 'reincarnation', 'reintroducing technology', 'religion', 'sequel', 'slice of life', 'slice of life drama', 'social class issues', 'social commentary', 'speculative fiction', 'super deformed', 'trapped in the body of a child', 'tropes', 'work', 'working life']"
3761,Ascendance of a Bookworm Season 3,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,TV,2022,8.19,10,https://myanimelist.net/anime/42429,True,https://cdn.myanimelist.net/images/anime/1976/122302.jpg,['Fantasy'],"['age transformation', 'alternative world', 'apprenticeship', 'based on a light novel', 'cheats', 'class struggle', 'comedy', 'coming of age', 'corrupt church', 'daily life', 'drama', 'economics', 'european stylised', 'family life', 'fantasy', 'fantasy world', 'female protagonist', ""following one's dream"", 'gods', 'historical', 'intact family', 'isekai', 'japanese production', 'josei', 'knight', 'magic', 'medieval', 'middle ages', 'modern knowledge', 'nobility', 'nobleman', 'novel', 'orphan', 'person in a strange world', 'politics', 'reincarnation', 'reintroducing technology', 'religion', 'sequel', 'slice of life', 'slice of life drama', 'social class issues', 'social commentary', 'speculative fiction', 'super deformed', 'time skip', 'trapped in the body of a child', 'tropes', 'work', 'working life']"
3763,Ranking of Kings,Ousama Ranking,TV,2021,8.5,23,https://myanimelist.net/anime/40834,False,https://cdn.myanimelist.net/images/anime/1347/117616.jpg,"['Adventure', 'Fantasy']","['achronological order', 'action', 'adventure', 'amputation', 'angst', 'aristocracy', 'assassins', 'based on a manga', 'betrayal', 'body and host', 'body takeover', 'bullying', 'canon filler', 'celestial being', 'child protagonists', 'collateral damage', 'comedy', 'coming of age', 'coming-of-age', 'conspiracy', 'contract killer / assassin', 'court politics', 'curse', 'dark fantasy', 'death', 'defeat means friendship', 'deity', 'demon', 'demons', 'disability', 'disaster', 'drama', 'ensemble cast', 'european stylised', 'fairy tale', 'fantasy', 'feudal warfare', 'fictional location', 'fighting', 'friendship', 'gods', 'gore', 'heterosexual', 'historical', 'japanese production', 'kaiju', 'knight', 'language barrier', 'magic', 'magical creatures', 'male protagonist', 'manga', 'massacre', 'medieval', 'military', 'monsters', 'multi-anime projects', 'murder', 'mystery', 'nobleman', 'noitamina', 'past', 'place', 'politics', 'power struggle', 'primarily male cast', 'psychological', 'redemption', 'royalty', 'seinen', 'speculative fiction', 'swordplay', 'swords & co', 'time', 'tragedy', 'travel', 'tropes', 'tsundere', 'underground', 'violence', 'war', 'zero to hero']"
3764,Gleipnir,,TV,2020,7.15,13,https://myanimelist.net/anime/39463,False,https://cdn.myanimelist.net/images/anime/1808/111697.jpg,"['Action', 'Mystery', 'Ecchi']","['action', 'adventure', 'alien', 'aliens', 'angst', 'animal abuse', 'anti-hero', 'asia', 'attempted rape', 'based on a manga', 'battle royale', 'be careful what you wish for', 'betrayal', 'blackmail', 'body and host', 'body horror', 'body sharing', 'boy meets girl', 'broken friendship', 'bullying', 'cgi', 'chemical weapons', 'child abuse', 'comedy', 'coming of age', 'contemporary fantasy', 'cram school', 'crime', 'death', 'death game', 'disaster', 'drama', 'earth', 'ecchi', 'emotions awaken superpowers', 'ending', 'faceless background characters', 'family life', 'fate worse than death', 'female protagonist', 'femdom', 'fighting', 'fingering', 'fire', 'forbidden love', 'friendship', 'funimation co-production', 'gangs', 'gender bender', 'gore', 'gotta catch them all', 'governmental censorship', 'groping', 'guns', 'henshin', 'heterosexual', 'high school', 'horror', 'hostage situation', 'human enhancement', 'in medias res', 'infidelity', 'japan', 'japanese production', 'jealousy', 'juujin', 'kidnapping', 'lingerie', 'love polygon', 'love triangle', 'male protagonist', 'manga', 'massacre', 'mature themes', 'mecha', 'memory manipulation', 'memory transfer', 'monster', 'multiple couples', 'murder', 'mutilation', 'mystery', 'nudity', 'open-ended', 'organic mecha', 'pantsu', 'parental abandonment', 'parody', 'parricide', 'place', 'plot continuity', 'politics', 'pornography', 'power suit', 'present', 'primarily teen cast', 'psychosexual', 'put right what once went wrong', 'redemption', 'reluctant hero', 'revenge', 'rivalry', 'romance', 'running gag', 'rural', 'saving the world', 'school', 'school life', 'sci fi', 'sci-fi', 'season', 'seinen', 'sex', 'sex change', 'sexual abuse', 'sexual content', 'sexual humour', 'shapeshifting', 'shoujo ai', 'skimpy clothing', 'slapstick', 'social commentary', 'speculative fiction', 'sports', 'strong female lead', 'sudden naked girl appearance', 'sudden naked guy appearance', 'suicide', 'summer', 'super power', 'supernatural', 'supernatural drama', 'superpowers', 'survival', 'swordplay', 'teacher x student', 'teamwork', 'the effects of time and distance on human relationships', 'time', 'track and field', 'tragedy', 'tropes', 'unrequited love', 'urban fantasy', 'violence', 'violent retribution for accidental infringement', 'visible aura', 'vore', 'war', 'winter', 'yandere']"
3765,Welcome to Demon School! Iruma-kun,Mairimashita! Iruma-kun,TV,2019,7.85,23,https://myanimelist.net/anime/39196,False,https://cdn.myanimelist.net/images/anime/1009/103187.jpg,"['Comedy', 'Fantasy']","['3d cg animation', 'absurdly powerful student council', 'action', 'adoption', 'aim for the top', 'alternating animation style', 'alternative world', 'angst', 'based on a manga', 'betrayal', 'bishounen', 'butler', 'call my name', 'calling your attacks', 'cgi', 'character driven', 'collateral damage', 'comedy', 'coming of age', 'cooking', 'countryside', 'cross-dressing', 'crossdressing', 'defeat means friendship', 'demon', 'demon world', 'demons', 'detailed landscapes', 'dodgeball', 'drama', 'drastic change of life', 'ecchi', 'ed variety', 'ending', 'engrish', 'ensemble cast', 'estranged family', 'european stylised', 'faceless background characters', 'family life', 'fantasy', 'fast-paced', 'fate', 'fictional language', 'fictional location', 'floating island', ""following one's dream"", 'footage reuse', 'found family', 'friendship', 'funny expressions', 'german suplex', 'grandiose displays of wealth', 'hard work and guts', 'heterosexual', 'hyperspace mallet', 'idol', 'isekai', 'japanese production', 'kemonomimi', 'large breasts', 'love triangle', 'magic', 'magic circles', 'magic school', 'male protagonist', 'manga', 'martial arts', 'money', 'monster boy', 'monster girl', 'monster of the week', 'monster school', 'music', 'musical theater', 'mythology', 'narration', 'nekomimi', 'ocean', 'open-ended', 'otaku culture', 'pacifism', 'parental abandonment', 'parody', 'performance', 'person in a strange world', 'place', 'plot continuity', 'plot twists', 'poverty', 'power gives you wings', 'primarily teen cast', 'randomness', 'rivalry', 'romance', 'school', 'school club', 'school clubs', 'school life', 'shounen', 'show within a show', 'skimpy clothing', 'slapstick', 'slice of life', 'slide show animation', 'slow when it comes to love', 'sociocultural evolution', 'speculative fiction', 'sports', 'stereotypes', 'storytelling', 'succubus', 'summoning', 'super deformed', 'super power', 'supernatural', 'survival', 'swordplay', 'teamwork', 'the arts', 'the chosen one!', 'tomboy', 'tragedy', 'training', 'tropes', 'violence', 'visible aura', 'walls of text', 'watercolour style', 'wordplay']"
3766,Welcome to Demon School! Iruma-kun Season 2,Mairimashita! Iruma-kun 2nd Season,TV,2021,8.18,21,https://myanimelist.net/anime/41402,True,https://cdn.myanimelist.net/images/anime/1527/113656.jpg,"['Comedy', 'Fantasy']","['absurdist humour', 'absurdly powerful student council', 'action', 'adoption', 'aim for the top', 'alternating animation style', 'alternative world', 'angst', 'based on a manga', 'bishounen', 'butler', 'character driven', 'collateral damage', 'comedy', 'coming of age', 'cooking', 'countryside', 'cross-dressing', 'crossdressing', 'daikaijuu', 'demon', 'demon world', 'demons', 'detailed landscapes', 'dragon', 'ecchi', 'ed variety', 'ending', 'engrish', 'ensemble cast', 'european stylised', 'family life', 'fantasy', 'fate', 'fictional language', 'fictional location', 'floating island', ""following one's dream"", 'found family', 'friendship', 'funny expressions', 'grandiose displays of wealth', 'hard work and guts', 'idol', 'isekai', 'japanese production', 'kemonomimi', 'love triangle', 'magic', 'magic circles', 'magic school', 'male protagonist', 'manga', 'money', 'monster boy', 'monster girl', 'monster school', 'music', 'musical theater', 'mythology', 'narration', 'open-ended', 'otaku culture', 'parental abandonment', 'performance', 'person in a strange world', 'place', 'plot continuity', 'prison', 'randomness', 'rivalry', 'romance', 'school', 'school club', 'school life', 'sequel', 'shounen', 'skimpy clothing', 'slapstick', 'slice of life', 'slow when it comes to love', 'sociocultural evolution', 'speculative fiction', 'stereotypes', 'storytelling', 'summoning', 'super deformed', 'super power', 'supernatural', 'teamwork', 'the arts', 'the chosen one!', 'tomboy', 'tropes', 'violence', 'visible aura']"
3767,Cells at Work! CODE BLACK!,Hataraku Saibou Black,TV,2021,7.55,13,https://myanimelist.net/anime/41694,False,https://cdn.myanimelist.net/images/anime/1837/110799.jpg,"['Action', 'Drama']","['action', 'action drama', 'alternate universe', 'anthropomorphic', 'anthropomorphism', 'based on a manga', 'comedy', 'drama', 'drugs', 'dystopia', 'dystopian', 'educational', 'episodic', 'explicit violence', 'female protagonist', 'gore', 'guns', 'japanese production', 'male protagonist', 'manga', 'mature themes', 'medical', 'medicine', 'melancholy', 'non-human protagonists', 'primarily adult cast', 'sci-fi', 'science fiction', 'seinen', 'shapeshifting', 'suicide', 'survival', 'swordplay', 'tragedy', 'violence', 'work', 'working life']"
3768,Mieruko-chan,,TV,2021,7.48,12,https://myanimelist.net/anime/48483,False,https://cdn.myanimelist.net/images/anime/1277/117155.jpg,"['Comedy', 'Horror']","['autumn', 'based on a manga', 'body horror', 'bullying', 'comedy', 'contemporary fantasy', 'deity', 'drama', 'ecchi', 'fantasy', 'female protagonist', 'friendship', 'ghost', 'ghosts', 'gods', 'high school', 'horror', 'horror comedy', 'japan', 'japanese production', 'kamis', 'manga', 'melodrama', 'monster', 'nudity', 'present', 'primarily female cast', 'primarily teen cast', 'psychological', 'school', 'school life', 'season', 'seinen', 'slice of life', 'speculative fiction', 'supernatural', 'time', 'tragedy', 'undead', 'urban fantasy', 'youkai']"
3769,The Heike Story,Heike Monogatari,TV,2022,7.75,11,https://myanimelist.net/anime/49738,False,https://cdn.myanimelist.net/images/anime/1282/119979.jpg,"['Drama', 'Supernatural']","['12th century', 'action', 'adoption', 'adventure', 'archery', 'asia', 'based on a novel', 'buddhism', 'civil war', 'classic literature', 'conspiracy', ""coup d'etat"", 'death', 'disaster', 'drama', 'drastic change of life', 'earth', 'everybody dies', 'fall of a country', 'female protagonist', 'feud', 'feudal japan', 'feudal warfare', 'ghost', 'group suicide', 'heian period', 'historical', 'japan', 'japanese production', 'mature themes', 'military', 'multi-anime projects', 'music', 'novel', 'ocean', 'old asia', 'orphan', 'past', 'performance', 'philosophy', 'place', 'plus ultra', 'political', 'politics', 'psychic powers', 'rebellion', 'religion', 'royal intrigue', 'samurai', 'sea battles', 'ships', 'suicide', 'supernatural', 'superpowers', 'swordplay', 'the arts', 'time', 'time skip', 'tomboy', 'tragedy', 'transgender', 'violence', 'war']"
3778,Twin Star Exorcists,Sousei no Onmyouji,TV,2016,7.25,50,https://myanimelist.net/anime/32105,False,https://cdn.myanimelist.net/images/anime/12/79556.jpg,"['Action', 'Fantasy', 'Romance']","['action', 'adventure', 'based on a manga', 'boy meets girl', 'calling your attacks', 'comedy', 'contemporary fantasy', 'demon', 'demons', 'drama', 'emotions awaken superpowers', 'exorcism', 'exorcists', 'fantasy', 'fated lovers', 'female protagonist', 'fighting', 'funny expressions', 'ghost', 'ghost stories', 'hero of strong character', 'horror', 'japanese production', 'lethal chef', 'love triangle', 'magic', 'male protagonist', 'manga', 'mythology', 'plot continuity', 'present', 'prophecy', 'revenge', 'romance', 'saving the world', 'shounen', 'slapstick', 'speculative fiction', 'spirits', 'stoic heroine', 'storytelling', 'strong female lead', 'strong male lead', 'sudden girlfriend appearance', 'super power', 'supernatural', 'swordplay', 'swords & co', 'time skip', 'tragedy', 'tropes', 'twins', 'undead', 'under one roof', 'urban fantasy', 'violence', 'walls of text', 'yandere', 'youkai']"
3791,The Eccentric Family 2,Uchouten Kazoku 2,TV,2017,8.05,12,https://myanimelist.net/anime/34076,True,https://cdn.myanimelist.net/images/anime/8/85354.jpg,"['Drama', 'Supernatural']","['action', 'alcohol', 'animal transformation', 'animals', 'anthropomorphic', 'anthropomorphism', 'asia', 'based on a novel', 'collateral damage', 'comedy', 'coming of age', 'contemporary fantasy', 'daily life', 'demons', 'drama', 'earth', 'family life', 'family values', 'family without father', 'fantasy', 'japan', 'japanese mythology', 'japanese production', 'kyoto', 'magic', 'male protagonist', 'multiple couples', 'mythology', 'non-human protagonists', 'novel', 'philosophy', 'place', 'present', 'real-world location', 'romance', 'science and magic coexist', 'sequel', 'shapeshifting', 'slice of life', 'slow when it comes to love', 'speculative fiction', 'super power', 'supernatural', 'tanuki', 'time', 'tsundere', 'twins', 'urban', 'urban fantasy', 'youkai']"
3792,Laughing Under the Clouds,Donten ni Warau,TV,2014,7.24,12,https://myanimelist.net/anime/21743,False,https://cdn.myanimelist.net/images/anime/1661/114954.jpg,"['Action', 'Supernatural']","['19th century', 'absurdist humour', 'action', 'action drama', 'adapted into japanese movie', 'adapted into other media', 'adults are useless', 'asia', 'bakumatsu - meiji period', 'bakumatsu meiji period', 'based on a manga', 'brothers', 'comedy', 'conspiracy', 'drama', 'earth', 'exorcists', 'family', 'family life', 'feudal japan', 'hardships', 'heterosexual', 'historical', 'horror', 'japan', 'japanese mythology', 'japanese production', 'josei', 'male protagonist', 'manga', 'meiji era', 'military', 'mythology', 'ninja', 'past', 'place', 'police', 'police are useless', 'primarily male cast', 'prison', 'psychological drama', 'reincarnation', 'samurai', 'shikigami', 'shoujo', 'shounen', 'slapstick', 'special abilities', 'spirits', 'supernatural', 'supernatural drama', 'swordplay', 'time', 'tragedy', 'tropes', 'violence']"
3794,Cardfight!! Vanguard Link Joker,Cardfight!! Vanguard: Link Joker-hen,TV,2013,7.12,59,https://myanimelist.net/anime/15611,True,https://cdn.myanimelist.net/images/anime/1229/125014.jpg,['Action'],"['action', 'adoring fan club', 'adventure', 'aliens', 'alternate universe', 'asia', 'based on a card game', 'brain games and gambling', 'card battle', 'card battles', 'card games', 'contemporary fantasy', 'demon', 'demons', 'earth', 'ensemble cast', 'episodic', 'family friendly', 'fantasy', 'game', 'gaming – card games', 'ganbatte', 'high school', 'japan', 'japanese production', 'male protagonist', 'place', 'present', 'proxy battles', 'school', 'school club', 'school clubs', 'school life', 'sequel', 'shounen', 'speculative fiction', 'sports', 'strategy game', 'super power', 'tournament', 'tournaments', 'transfer student']"
